           Z  Fieldvalue
 -3.3777E+01  2.6679E-17
 -3.3511E+01  1.6713E-17
 -3.3245E+01  6.7467E-18
 -3.2979E+01  2.1219E-18
 -3.2713E+01  1.5335E-18
 -3.2447E+01  9.4507E-19
 -3.2181E+01  3.5666E-19
 -3.1915E+01  1.0619E-19
 -3.1649E+01  7.6209E-20
 -3.1383E+01  4.6227E-20
 -3.1117E+01  1.6244E-20
 -3.0851E+01  4.6232E-21
 -3.0585E+01  3.2965E-21
 -3.0319E+01  1.9698E-21
 -3.0053E+01  6.4307E-22
 -2.9787E+01  1.7902E-22
 -2.9521E+01  1.2775E-22
 -2.9255E+01  7.6475E-23
 -2.8989E+01  2.5202E-23
 -2.8723E+01  9.1954E-24
 -2.8457E+01  7.4559E-24
 -2.8191E+01  5.7163E-24
 -2.7926E+01  3.9768E-24
 -2.7660E+01  3.4987E-24
 -2.7394E+01  3.4467E-24
 -2.7128E+01  3.3947E-24
 -2.6862E+01  3.3426E-24
 -2.6596E+01  3.3302E-24
 -2.6330E+01  3.3289E-24
 -2.6064E+01  3.3275E-24
 -2.5798E+01  3.3261E-24
 -2.5532E+01  3.3258E-24
 -2.5266E+01  3.3258E-24
 -2.5000E+01  3.3258E-24
 -2.4734E+01  3.3257E-24
 -2.4468E+01  3.3257E-24
 -2.4202E+01  3.3257E-24
 -2.3936E+01  3.3257E-24
 -2.3670E+01  3.3257E-24
 -2.3404E+01  3.3257E-24
 -2.3138E+01  3.3257E-24
 -2.2872E+01  3.3257E-24
 -2.2606E+01  3.3257E-24
 -2.2340E+01  3.3257E-24
 -2.2074E+01  3.3257E-24
 -2.1809E+01  3.3257E-24
 -2.1543E+01  3.3257E-24
 -2.1277E+01  3.3257E-24
 -2.1011E+01  3.3257E-24
 -2.0745E+01  3.3257E-24
 -2.0479E+01  3.3257E-24
 -2.0213E+01  3.3257E-24
 -1.9947E+01  3.3257E-24
 -1.9681E+01  3.3257E-24
 -1.9415E+01  3.3257E-24
 -1.9149E+01  3.3257E-24
 -1.8883E+01  3.3257E-24
 -1.8617E+01  3.3257E-24
 -1.8351E+01  3.3257E-24
 -1.8085E+01  3.3257E-24
 -1.7819E+01  3.3257E-24
 -1.7553E+01  3.3257E-24
 -1.7287E+01  3.3257E-24
 -1.7021E+01  3.3257E-24
 -1.6755E+01  3.3257E-24
 -1.6489E+01  3.3257E-24
 -1.6223E+01  3.3257E-24
 -1.5957E+01  3.3257E-24
 -1.5691E+01  3.3257E-24
 -1.5426E+01  3.3257E-24
 -1.5160E+01  3.3257E-24
 -1.4894E+01  3.3257E-24
 -1.4628E+01  3.3257E-24
 -1.4362E+01  3.3257E-24
 -1.4096E+01  3.3257E-24
 -1.3830E+01  3.3257E-24
 -1.3564E+01  3.3257E-24
 -1.3298E+01  3.3257E-24
 -1.3032E+01  3.3257E-24
 -1.2766E+01  3.3257E-24
 -1.2500E+01  3.3257E-24
 -1.2234E+01  3.3257E-24
 -1.1968E+01  3.3257E-24
 -1.1702E+01  3.3257E-24
 -1.1436E+01  3.3257E-24
 -1.1170E+01  3.3257E-24
 -1.0904E+01  3.3257E-24
 -1.0638E+01  3.3257E-24
 -1.0372E+01  3.3257E-24
 -1.0106E+01  3.3257E-24
 -9.8404E+00  3.3257E-24
 -9.5745E+00  3.3257E-24
 -9.3085E+00  3.3257E-24
 -9.0426E+00  3.3257E-24
 -8.7766E+00  3.3257E-24
 -8.5106E+00  3.3257E-24
 -8.2447E+00  3.3257E-24
 -7.9787E+00  3.3257E-24
 -7.7128E+00  3.3257E-24
 -7.4468E+00  3.3257E-24
 -7.1809E+00  3.3257E-24
 -6.9149E+00  3.3257E-24
 -6.6489E+00  3.3257E-24
 -6.3830E+00  3.3257E-24
 -6.1170E+00  3.3257E-24
 -5.8511E+00  3.3257E-24
 -5.5851E+00  3.3257E-24
 -5.3191E+00  3.3257E-24
 -5.0532E+00  3.3257E-24
 -4.7872E+00  3.3257E-24
 -4.5213E+00  3.3257E-24
 -4.2553E+00  3.3257E-24
 -3.9894E+00  3.3257E-24
 -3.7234E+00  3.3257E-24
 -3.4574E+00  3.3257E-24
 -3.1915E+00  3.3257E-24
 -2.9255E+00  3.3257E-24
 -2.6596E+00  3.3257E-24
 -2.3936E+00  3.3257E-24
 -2.1277E+00  3.3257E-24
 -1.8617E+00  3.3257E-24
 -1.5957E+00  3.3257E-24
 -1.3298E+00  3.3257E-24
 -1.0638E+00  3.3257E-24
 -7.9787E-01  3.3257E-24
 -5.3191E-01  3.3257E-24
 -2.6596E-01  3.3257E-24
  0.0000E+00  3.3257E-24
  2.6596E-01  3.3257E-24
  5.3191E-01  3.3257E-24
  7.9787E-01  3.3257E-24
  1.0638E+00  3.3257E-24
  1.3298E+00  3.3257E-24
  1.5957E+00  3.3257E-24
  1.8617E+00  3.3257E-24
  2.1277E+00  3.3257E-24
  2.3936E+00  3.3257E-24
  2.6596E+00  3.3257E-24
  2.9255E+00  3.3257E-24
  3.1915E+00  3.3257E-24
  3.4574E+00  3.3257E-24
  3.7234E+00  3.3257E-24
  3.9894E+00  3.3257E-24
  4.2553E+00  3.3257E-24
  4.5213E+00  3.3257E-24
  4.7872E+00  3.3257E-24
  5.0532E+00  3.3257E-24
  5.3191E+00  3.3257E-24
  5.5851E+00  3.3257E-24
  5.8511E+00  3.3257E-24
  6.1170E+00  3.3257E-24
  6.3830E+00  3.3257E-24
  6.6489E+00  3.3257E-24
  6.9149E+00  3.3257E-24
  7.1809E+00  3.3257E-24
  7.4468E+00  3.3257E-24
  7.7128E+00  3.3257E-24
  7.9787E+00  3.3257E-24
  8.2447E+00  3.3257E-24
  8.5106E+00  3.3257E-24
  8.7766E+00  3.3257E-24
  9.0426E+00  3.3257E-24
  9.3085E+00  3.3257E-24
  9.5745E+00  3.3257E-24
  9.8404E+00  3.3257E-24
  1.0106E+01  3.3257E-24
  1.0372E+01  3.3257E-24
  1.0638E+01  3.3257E-24
  1.0904E+01  3.3257E-24
  1.1170E+01  3.3257E-24
  1.1436E+01  3.3257E-24
  1.1702E+01  3.3257E-24
  1.1968E+01  3.3257E-24
  1.2234E+01  3.3257E-24
  1.2500E+01  3.3257E-24
  1.2766E+01  3.3257E-24
  1.3032E+01  3.3257E-24
  1.3298E+01  3.3257E-24
  1.3564E+01  3.3257E-24
  1.3830E+01  3.3257E-24
  1.4096E+01  3.3257E-24
  1.4362E+01  3.3257E-24
  1.4628E+01  3.3257E-24
  1.4894E+01  3.3257E-24
  1.5160E+01  3.3257E-24
  1.5426E+01  3.3257E-24
  1.5691E+01  3.3257E-24
  1.5957E+01  3.3257E-24
  1.6223E+01  3.3257E-24
  1.6489E+01  3.3257E-24
  1.6755E+01  3.3257E-24
  1.7021E+01  3.3257E-24
  1.7287E+01  3.3257E-24
  1.7553E+01  3.3257E-24
  1.7819E+01  3.3257E-24
  1.8085E+01  3.3257E-24
  1.8351E+01  3.3257E-24
  1.8617E+01  3.3257E-24
  1.8883E+01  3.3257E-24
  1.9149E+01  3.3257E-24
  1.9415E+01  3.3257E-24
  1.9681E+01  3.3257E-24
  1.9947E+01  3.3257E-24
  2.0213E+01  3.3257E-24
  2.0479E+01  3.3257E-24
  2.0745E+01  3.3257E-24
  2.1011E+01  3.3257E-24
  2.1277E+01  3.3257E-24
  2.1543E+01  3.3257E-24
  2.1809E+01  3.3257E-24
  2.2074E+01  3.3257E-24
  2.2340E+01  3.3257E-24
  2.2606E+01  3.3257E-24
  2.2872E+01  3.3257E-24
  2.3138E+01  3.3257E-24
  2.3404E+01  3.3257E-24
  2.3670E+01  3.3257E-24
  2.3936E+01  3.3257E-24
  2.4202E+01  3.3257E-24
  2.4468E+01  3.3257E-24
  2.4734E+01  3.3257E-24
  2.5000E+01  3.3257E-24
  2.5266E+01  3.3257E-24
  2.5532E+01  3.3257E-24
  2.5798E+01  3.3257E-24
  2.6064E+01  3.3257E-24
  2.6330E+01  3.3257E-24
  2.6596E+01  3.3257E-24
  2.6862E+01  3.3257E-24
  2.7128E+01  3.3257E-24
  2.7394E+01  3.3257E-24
  2.7660E+01  3.3257E-24
  2.7926E+01  3.3257E-24
  2.8191E+01  3.3257E-24
  2.8457E+01  3.3257E-24
  2.8723E+01  3.3257E-24
  2.8989E+01  3.3257E-24
  2.9255E+01  3.3257E-24
  2.9521E+01  3.3257E-24
  2.9787E+01  3.3257E-24
  3.0053E+01  3.3257E-24
  3.0319E+01  3.3257E-24
  3.0585E+01  3.3257E-24
  3.0851E+01  3.3257E-24
  3.1117E+01  3.3257E-24
  3.1383E+01  3.3257E-24
  3.1649E+01  3.3257E-24
  3.1915E+01  3.3257E-24
  3.2181E+01  3.3257E-24
  3.2447E+01  3.3257E-24
  3.2713E+01  3.3257E-24
  3.2979E+01  3.3257E-24
  3.3245E+01  3.3257E-24
  3.3511E+01  3.3257E-24
  3.3777E+01  3.3257E-24
  3.4043E+01  3.3257E-24
  3.4309E+01  3.3257E-24
  3.4574E+01  3.3257E-24
  3.4840E+01  3.3257E-24
  3.5106E+01  3.3257E-24
  3.5372E+01  3.3257E-24
  3.5638E+01  3.3257E-24
  3.5904E+01  3.3257E-24
  3.6170E+01  3.3257E-24
  3.6436E+01  3.3257E-24
  3.6702E+01  3.3257E-24
  3.6968E+01  3.3257E-24
  3.7234E+01  3.3257E-24
  3.7500E+01  3.3257E-24
  3.7766E+01  3.3257E-24
  3.8032E+01  3.3257E-24
  3.8298E+01  3.3257E-24
  3.8564E+01  3.3257E-24
  3.8830E+01  3.3257E-24
  3.9096E+01  3.3257E-24
  3.9362E+01  3.3257E-24
  3.9628E+01  3.3257E-24
  3.9894E+01  3.3257E-24
  4.0160E+01  3.3257E-24
  4.0426E+01  3.3257E-24
  4.0691E+01  3.3257E-24
  4.0957E+01  3.3257E-24
  4.1223E+01  3.3257E-24
  4.1489E+01  3.3257E-24
  4.1755E+01  3.3257E-24
  4.2021E+01  3.3257E-24
  4.2287E+01  3.3257E-24
  4.2553E+01  3.3257E-24
  4.2819E+01  3.3257E-24
  4.3085E+01  3.3257E-24
  4.3351E+01  3.3257E-24
  4.3617E+01  3.3257E-24
  4.3883E+01  3.3257E-24
  4.4149E+01  3.3257E-24
  4.4415E+01  3.3257E-24
  4.4681E+01  3.3257E-24
  4.4947E+01  3.3257E-24
  4.5213E+01  3.3257E-24
  4.5479E+01  3.3257E-24
  4.5745E+01  3.3257E-24
  4.6011E+01  3.3257E-24
  4.6277E+01  3.3257E-24
  4.6543E+01  3.3257E-24
  4.6809E+01  3.3257E-24
  4.7074E+01  3.3257E-24
  4.7340E+01  3.3257E-24
  4.7606E+01  3.3257E-24
  4.7872E+01  3.3257E-24
  4.8138E+01  3.3257E-24
  4.8404E+01  3.3257E-24
  4.8670E+01  3.3257E-24
  4.8936E+01  3.3257E-24
  4.9202E+01  3.3257E-24
  4.9468E+01  3.3257E-24
  4.9734E+01  3.3257E-24
  5.0000E+01  3.3257E-24
